subject,cond,roi,chi,gof,src
P10,INIT,lh,1.4851072995866381,0.9973688944544868,EEG crudo
P10,INIT,rh,1.2972800312272648,0.9955852658136769,EEG crudo
P11,INHIB,cacc,1.2466121450568601,0.9564547578814413,EEG crudo
P11,INHIB,frontal,1.135586428232698,0.8678647594009254,EEG crudo
P11,INHIB,lh,0.886605197603939,0.7776200432660715,EEG crudo
P11,INHIB,rh,0.7071979200200155,0.9553290397830196,EEG crudo
P11,INIT,cacc,1.1858128568036066,0.996826486487068,EEG crudo
P11,INIT,frontal,1.8294666731500269,0.9708842735832843,EEG crudo
P11,INIT,lh,0.9906984840673131,0.8316556627357847,EEG crudo
P11,INIT,rh,0.8372764810839162,0.9719061386909258,EEG crudo
P12,INHIB,cacc,1.1990057956415114,0.9822800935805693,EEG crudo
P12,INHIB,frontal,1.2096749624347412,0.9958232132800537,EEG crudo
P12,INHIB,lh,1.1766568382647729,0.9889371962074146,EEG crudo
P12,INHIB,rh,0.8023651483349806,0.9662932621669288,EEG crudo
P12,INIT,cacc,1.2552305518195201,0.9867480315910182,EEG crudo
P12,INIT,frontal,1.1824536613623602,0.9974196745005359,EEG crudo
P12,INIT,lh,1.0838143478831017,0.9851461193901201,EEG crudo
P12,INIT,rh,0.7587588489397091,0.9828826325870468,EEG crudo
P13,INHIB,cacc,1.6928193857557055,0.9703843303618941,EEG crudo
P13,INHIB,frontal,1.8166554729157127,0.9949093539486057,EEG crudo
P13,INHIB,lh,1.4369588796437254,0.9832641465534685,EEG crudo
P13,INHIB,rh,1.2926389631275321,0.9781516209458396,EEG crudo
P13,INIT,cacc,1.6742684004848347,0.9912275648895041,EEG crudo
P13,INIT,frontal,1.9060531057214185,0.9976466624845197,EEG crudo
P13,INIT,lh,1.5830851198944527,0.9963630361231759,EEG crudo
P13,INIT,rh,1.2362016226044723,0.9939942541104396,EEG crudo
P14,INHIB,cacc,1.2999575076495702,0.9775635134199476,EEG crudo
P14,INHIB,frontal,2.2208793818744765,0.9474754240320588,EEG crudo
P14,INHIB,lh,1.4687609769517112,0.9617677228500824,EEG crudo
P14,INHIB,rh,1.2374343480441823,0.9611455980169697,EEG crudo
P14,INIT,cacc,1.4106409619155866,0.9807350506916108,EEG crudo
P14,INIT,frontal,2.494221856296287,0.9351706866083198,EEG crudo
P14,INIT,lh,1.5564446951074506,0.9658418029420068,EEG crudo
P14,INIT,rh,1.31713937396452,0.9786305878463633,EEG crudo
P15,INHIB,cacc,1.3025939630183214,0.9736801453335449,EEG crudo
P15,INHIB,frontal,1.7127283005053566,0.9864461589308731,EEG crudo
P15,INHIB,lh,1.4847119151966985,0.9875898060585784,EEG crudo
P15,INHIB,rh,1.2478338566307399,0.9788099629320198,EEG crudo
P15,INIT,cacc,1.3416113189182923,0.9912277199737923,EEG crudo
P15,INIT,frontal,1.4491178926735626,0.9934567591936452,EEG crudo
P15,INIT,lh,1.429785241036506,0.9923570692573546,EEG crudo
P15,INIT,rh,1.0840728422399553,0.9947111627123093,EEG crudo
P16,INHIB,cacc,1.6777712911390483,0.9929808916167974,EEG crudo
P16,INHIB,frontal,1.3503753099352889,0.9933203644090863,EEG crudo
P16,INHIB,lh,1.3569445917105314,0.9932651064541942,EEG crudo
P16,INHIB,rh,1.2742334089927896,0.9471896479351031,EEG crudo
P16,INIT,cacc,1.3324166471376506,0.9962653534410357,EEG crudo
P16,INIT,frontal,1.7599940120752122,0.9894173001411369,EEG crudo
P16,INIT,lh,1.3911108493055877,0.9807959464359677,EEG crudo
P16,INIT,rh,1.0801311261293318,0.985763744455675,EEG crudo
P17,INHIB,cacc,1.7335888628738323,0.993049937913431,EEG crudo
P17,INHIB,frontal,2.3589860099901703,0.9881144507158985,EEG crudo
P17,INHIB,lh,1.6703527880724223,0.9661175716802022,EEG crudo
P17,INHIB,rh,1.5316249481359514,0.9670209222862457,EEG crudo
P17,INIT,cacc,1.7954215260149318,0.9748509294623162,EEG crudo
P17,INIT,frontal,2.6894062735975117,0.9431837008511179,EEG crudo
P17,INIT,lh,1.7240682458270518,0.9108906683113519,EEG crudo
P17,INIT,rh,1.4447536664359515,0.9542022915702368,EEG crudo
P18,INHIB,cacc,2.733829138257192,0.8365686577476784,EEG crudo
P18,INHIB,frontal,3.0107737627761364,0.7848794717251476,EEG crudo
P18,INHIB,lh,2.893827120882923,0.8764489937095109,EEG crudo
P18,INHIB,rh,1.4404624441752993,0.9281260391103676,EEG crudo
P18,INIT,cacc,1.9446862100146203,0.9273916881231873,EEG crudo
P18,INIT,frontal,2.4106302588006776,0.9702260711323585,EEG crudo
P18,INIT,lh,2.2041853054875404,0.9764527885962581,EEG crudo
P18,INIT,rh,2.730709777776283,0.8181066422036704,EEG crudo
P2,INHIB,cacc,1.521900594564602,0.9917965424960022,EEG crudo
P2,INHIB,frontal,1.8011690425667772,0.9854333675107879,EEG crudo
P2,INHIB,lh,1.2462120805766532,0.9536033906299979,EEG crudo
P2,INHIB,rh,1.3536433665647407,0.9823630920807924,EEG crudo
P2,INIT,cacc,1.7562504621268376,0.9885224311499324,EEG crudo
P2,INIT,frontal,1.450570994169976,0.9813416257384703,EEG crudo
P2,INIT,lh,1.3625883204940084,0.9833548039130916,EEG crudo
P2,INIT,rh,1.4304239406342942,0.9883809345184531,EEG crudo
P20,INHIB,cacc,1.7978261626695557,0.9338585055211385,EEG crudo
P20,INHIB,frontal,2.52440946002889,0.9747773342504391,EEG crudo
P20,INHIB,lh,1.7780197545620857,0.9956826538031585,EEG crudo
P20,INHIB,rh,1.33857928190363,0.9781089213455276,EEG crudo
P20,INIT,cacc,1.5001359633666702,0.9914176374845464,EEG crudo
P20,INIT,frontal,2.618540565932595,0.9710136557873372,EEG crudo
P20,INIT,lh,1.7891128457814753,0.966397861557236,EEG crudo
P20,INIT,rh,1.524932876024515,0.9891592831089886,EEG crudo
P21,INHIB,cacc,1.7502371513655484,0.9980837759414922,EEG crudo
P21,INHIB,frontal,2.488856007264357,0.9960671181833709,EEG crudo
P21,INHIB,lh,1.700464561539242,0.9952875255195697,EEG crudo
P21,INHIB,rh,1.1516392577289698,0.9915931380434768,EEG crudo
P21,INIT,cacc,1.520568413756885,0.9945928618634508,EEG crudo
P21,INIT,frontal,2.7217975031494968,0.9891937020004812,EEG crudo
P21,INIT,lh,1.8948365154603661,0.9866601279305789,EEG crudo
P21,INIT,rh,1.3874727475846569,0.9970368616742947,EEG crudo
P22,INHIB,cacc,1.4620260202546556,0.9276586215489694,EEG crudo
P22,INHIB,frontal,1.487302003735972,0.9080327375526822,EEG crudo
P22,INHIB,lh,1.2707053664056474,0.9127614561105116,EEG crudo
P22,INHIB,rh,1.1268019733248278,0.8578744499737712,EEG crudo
P22,INIT,cacc,1.3593628583481328,0.9780665102733039,EEG crudo
P22,INIT,frontal,1.5563507416920446,0.972285141935302,EEG crudo
P22,INIT,lh,1.4420727367253507,0.9576314306392731,EEG crudo
P22,INIT,rh,1.2885131141217254,0.979848452234408,EEG crudo
P23,INHIB,cacc,1.4485612134445873,0.9806528708024217,EEG crudo
P23,INHIB,frontal,2.5169095688189094,0.931474769070111,EEG crudo
P23,INHIB,lh,1.522905274251281,0.95810372929244,EEG crudo
P23,INHIB,rh,1.208688167114087,0.9052994775813743,EEG crudo
P23,INIT,cacc,1.1484588521577968,0.9716525525159722,EEG crudo
P23,INIT,frontal,1.8379363373553927,0.9055328324769979,EEG crudo
P23,INIT,lh,1.077599227412653,0.8664614960229469,EEG crudo
P23,INIT,rh,1.0562404426645813,0.8815792420060362,EEG crudo
P24,INHIB,cacc,1.5819463827645368,0.9956927885194063,EEG crudo
P24,INHIB,frontal,1.513660089367479,0.9931069756633545,EEG crudo
P24,INHIB,lh,1.6089927883386281,0.9729988435060754,EEG crudo
P24,INHIB,rh,1.373044333623101,0.991195156367322,EEG crudo
P24,INIT,cacc,1.6354356172444613,0.9953375636839722,EEG crudo
P24,INIT,frontal,1.4327870424646916,0.9513068626430566,EEG crudo
P24,INIT,lh,1.423532077086039,0.9958586044961704,EEG crudo
P24,INIT,rh,1.2058086880688308,0.9673162714433946,EEG crudo
P25,INHIB,cacc,1.8136831225072108,0.9943158477011911,EEG crudo
P25,INHIB,frontal,1.6565153050208425,0.9761917815241475,EEG crudo
P25,INHIB,lh,1.399270497153592,0.9943223070207857,EEG crudo
P25,INHIB,rh,1.354689475302357,0.9812629425297295,EEG crudo
P25,INIT,cacc,1.633895384691165,0.9881037866121956,EEG crudo
P25,INIT,frontal,1.3970200288472558,0.9921242548045578,EEG crudo
P25,INIT,lh,1.3122429065219399,0.9950031053973722,EEG crudo
P25,INIT,rh,1.2251642548330441,0.9974975922261569,EEG crudo
P26,INHIB,cacc,1.8856713773756586,0.9660366427985557,EEG crudo
P26,INHIB,frontal,1.701551086570479,0.9866668329553266,EEG crudo
P26,INHIB,lh,1.2841273258485453,0.9783171216684726,EEG crudo
P26,INHIB,rh,1.3541142479215211,0.970006355332321,EEG crudo
P26,INIT,cacc,1.5355160979224125,0.9766807651480838,EEG crudo
P26,INIT,frontal,1.7700468454025728,0.9842534162702123,EEG crudo
P26,INIT,lh,1.2867739577450614,0.9766104509635537,EEG crudo
P26,INIT,rh,1.3511307182020749,0.9869131096879574,EEG crudo
P27,INHIB,cacc,1.847731230798424,0.9911421786730987,EEG crudo
P27,INHIB,frontal,1.3596957823452667,0.9597995568383161,EEG crudo
P27,INHIB,lh,1.7124767892663044,0.9820639408813435,EEG crudo
P27,INHIB,rh,1.980861158048679,0.9644035478266834,EEG crudo
P27,INIT,cacc,1.7336458257004386,0.995772449099109,EEG crudo
P27,INIT,frontal,2.124795016955332,0.9875530266514028,EEG crudo
P27,INIT,lh,1.3734594085642808,0.9875724511619905,EEG crudo
P27,INIT,rh,1.3400200685575372,0.9315302672947486,EEG crudo
P28,INHIB,cacc,1.8144874585900062,0.9896225022967298,EEG crudo
P28,INHIB,frontal,2.0423490571821956,0.9788184834293328,EEG crudo
P28,INHIB,lh,0.7392137370012425,0.9857532508442243,EEG crudo
P28,INHIB,rh,1.6011082944783297,0.9845670188030542,EEG crudo
P28,INIT,cacc,1.7539113854495636,0.987927711529711,EEG crudo
P28,INIT,frontal,1.947302248505075,0.9774542843880696,EEG crudo
P28,INIT,lh,1.4658525091832626,0.9775964027868249,EEG crudo
P28,INIT,rh,1.1365976143000531,0.9828965332311793,EEG crudo
P29,INHIB,cacc,1.4820722832753825,0.9974551974984252,EEG crudo
P29,INHIB,frontal,1.4987784975253735,0.9941728903196784,EEG crudo
P29,INHIB,lh,1.2124435948449737,0.9757669782729983,EEG crudo
P29,INHIB,rh,1.1833358964664908,0.9948191040552501,EEG crudo
P29,INIT,cacc,1.483948223314067,0.9915330177422104,EEG crudo
P29,INIT,frontal,1.7445319167097844,0.9862964932903432,EEG crudo
P29,INIT,lh,1.2368795298358715,0.9719201516811257,EEG crudo
P29,INIT,rh,1.1186679304648426,0.9834309420316852,EEG crudo
P3,INHIB,cacc,1.5363466021143934,0.9592994851132944,EEG crudo
P3,INHIB,frontal,0.8822241611293409,0.8555399972119623,EEG crudo
P3,INHIB,lh,0.763968135363712,0.9045304156028379,EEG crudo
P3,INHIB,rh,1.3335499900180225,0.856766556717575,EEG crudo
P3,INIT,cacc,1.4191505205165988,0.8139976488871936,EEG crudo
P3,INIT,frontal,2.067149391281205,0.7768166577645876,EEG crudo
P3,INIT,lh,1.2683758980436384,0.7841246475256014,EEG crudo
P3,INIT,rh,1.2715437893696595,0.7075468551098737,EEG crudo
P30,INHIB,cacc,1.8097318052155473,0.9840009530862347,EEG crudo
P30,INHIB,frontal,1.7253984224795926,0.9777515730065567,EEG crudo
P30,INHIB,lh,1.823738342925733,0.977336670277756,EEG crudo
P30,INHIB,rh,1.6257170013636542,0.9876583300633203,EEG crudo
P30,INIT,cacc,1.689117754322353,0.9900081136437313,EEG crudo
P30,INIT,frontal,1.838692259843844,0.9571501246788584,EEG crudo
P30,INIT,lh,1.6513733594066675,0.9930650586226679,EEG crudo
P30,INIT,rh,1.463663592634621,0.9397713532243455,EEG crudo
P31,INHIB,cacc,1.874209547918324,0.9769300166826499,EEG crudo
P31,INHIB,frontal,1.653967369822869,0.9774509697657757,EEG crudo
P31,INHIB,lh,1.7903071477543697,0.9981776195038172,EEG crudo
P31,INHIB,rh,1.7700463275335747,0.9982785802701531,EEG crudo
P31,INIT,cacc,1.5923207167212017,0.9902317638584752,EEG crudo
P31,INIT,frontal,1.4999507191847794,0.9962433624722151,EEG crudo
P31,INIT,lh,1.3509632668804317,0.9891521803670129,EEG crudo
P31,INIT,rh,1.1001994810308302,0.9859912124594689,EEG crudo
P32,INHIB,cacc,1.7852540285123428,0.9954594018765164,EEG crudo
P32,INHIB,frontal,1.7110878884164487,0.9955280091390328,EEG crudo
P32,INHIB,lh,1.521240326684692,0.9783647914401743,EEG crudo
P32,INHIB,rh,1.28609035462952,0.9843844003350293,EEG crudo
P32,INIT,cacc,1.6657678998356402,0.9938817810879892,EEG crudo
P32,INIT,frontal,1.7207913689693042,0.9945997211426774,EEG crudo
P32,INIT,lh,1.4828314030172307,0.9971567073066044,EEG crudo
P32,INIT,rh,1.2815529574828874,0.996611449402064,EEG crudo
P33,INHIB,cacc,1.4045530362254164,0.9894470053204112,EEG crudo
P33,INHIB,frontal,1.413413530014228,0.9379711307115144,EEG crudo
P33,INHIB,lh,1.594873614191631,0.9840296379980529,EEG crudo
P33,INHIB,rh,1.165642559530685,0.964817974332721,EEG crudo
P33,INIT,cacc,1.173421617287121,0.9789331438209976,EEG crudo
P33,INIT,frontal,1.4408414398409053,0.9240114164134076,EEG crudo
P33,INIT,lh,1.1694027180863928,0.9500235295616704,EEG crudo
P33,INIT,rh,1.205890884750598,0.9639739574239544,EEG crudo
P34,INHIB,cacc,1.504825153019131,0.985780182264029,EEG crudo
P34,INHIB,frontal,1.0324959873996875,0.9616550344578393,EEG crudo
P34,INHIB,lh,0.8787527185084134,0.9848456106251137,EEG crudo
P34,INHIB,rh,1.3578359344584006,0.9453676662104991,EEG crudo
P34,INIT,cacc,1.642727066139705,0.9956990720139898,EEG crudo
P34,INIT,frontal,1.592160938868678,0.9894581754943677,EEG crudo
P34,INIT,lh,1.2332120037037049,0.9943960498797149,EEG crudo
P34,INIT,rh,1.0914229170070557,0.9934039394762604,EEG crudo
P35,INHIB,cacc,1.616268154282053,0.9797118083773985,EEG crudo
P35,INHIB,frontal,1.91224785987161,0.9948061234633101,EEG crudo
P35,INHIB,lh,1.190035518511341,0.9807526305549037,EEG crudo
P35,INHIB,rh,1.4546279273964564,0.9791981859484915,EEG crudo
P35,INIT,cacc,1.684195974665944,0.9527330806150142,EEG crudo
P35,INIT,frontal,1.4968925662079149,0.9944568119579952,EEG crudo
P35,INIT,lh,0.9569460492585223,0.9725778512251054,EEG crudo
P35,INIT,rh,1.3481978413042925,0.992306700820593,EEG crudo
P36,INHIB,cacc,1.4103224068799067,0.9835622188220315,EEG crudo
P36,INHIB,frontal,0.8184807947935877,0.928710122322197,EEG crudo
P36,INHIB,lh,0.7553264713759091,0.7266871198348059,EEG crudo
P36,INHIB,rh,0.34873008583695797,0.8994766523953842,EEG crudo
P36,INIT,cacc,1.1157699520721445,0.9640112829503037,EEG crudo
P36,INIT,frontal,1.0610161346275728,0.9015074553191753,EEG crudo
P36,INIT,lh,0.962909041541033,0.9719836848354602,EEG crudo
P36,INIT,rh,0.6821261660923785,0.8661234325549704,EEG crudo
P37,INHIB,cacc,1.1017173412730876,0.9579563968695264,EEG crudo
P37,INHIB,frontal,1.8006577692711765,0.9066409610902593,EEG crudo
P37,INHIB,lh,1.850216970601644,0.9578419489736084,EEG crudo
P37,INHIB,rh,0.8428733490837143,0.9808650483421886,EEG crudo
P37,INIT,cacc,1.1386593220777546,0.9064077012909562,EEG crudo
P37,INIT,frontal,1.563761648914862,0.8832933652910346,EEG crudo
P37,INIT,lh,1.3327782151778746,0.9389792561743939,EEG crudo
P37,INIT,rh,0.996392841093483,0.7827775604361794,EEG crudo
P38,INHIB,cacc,1.4593534313555383,0.9852772031147475,EEG crudo
P38,INHIB,frontal,1.5759131296093434,0.9691498153155792,EEG crudo
P38,INHIB,lh,1.4205840161336551,0.9772901950748066,EEG crudo
P38,INHIB,rh,1.3522976353174958,0.9472131768632627,EEG crudo
P38,INIT,cacc,1.3879021282680386,0.9971192003907401,EEG crudo
P38,INIT,frontal,1.7435386882264072,0.9943402857309384,EEG crudo
P38,INIT,lh,1.4446060975255965,0.9926037479112756,EEG crudo
P38,INIT,rh,1.0956132772033447,0.9765945855497365,EEG crudo
P39,INHIB,cacc,1.5903957148868146,0.9974303867035887,EEG crudo
P39,INHIB,frontal,1.3087509862926272,0.9867593078601989,EEG crudo
P39,INHIB,lh,1.3935586525867083,0.9670717031655224,EEG crudo
P39,INHIB,rh,1.3147903526908111,0.9894367139324951,EEG crudo
P39,INIT,cacc,1.7104510279672982,0.9946415669445493,EEG crudo
P39,INIT,frontal,1.3418778572134302,0.9977119023051292,EEG crudo
P39,INIT,lh,1.503379798118592,0.9951399591654291,EEG crudo
P39,INIT,rh,1.3912433787035234,0.9908586548983834,EEG crudo
P40,INHIB,cacc,1.3031846916017267,0.9877914000512751,EEG crudo
P40,INHIB,frontal,1.4454847502787298,0.9891660764913914,EEG crudo
P40,INHIB,lh,1.2958187344475536,0.9674756221382351,EEG crudo
P40,INHIB,rh,1.0143659849711522,0.9809505811253978,EEG crudo
P40,INIT,cacc,1.4860816149367808,0.9918799548040468,EEG crudo
P40,INIT,frontal,1.5116930095420904,0.9707304390591098,EEG crudo
P40,INIT,lh,0.26995091739202204,0.9702810461525636,EEG crudo
P40,INIT,rh,1.237839570727014,0.985393830932632,EEG crudo
P41,INHIB,cacc,1.8530749677258593,0.9096041940816512,EEG crudo
P41,INHIB,frontal,2.4756665970069807,0.9852783396851542,EEG crudo
P41,INHIB,lh,2.0293278536870036,0.9878804040618018,EEG crudo
P41,INHIB,rh,1.7411004086465913,0.9939927512127654,EEG crudo
P41,INIT,cacc,1.4893320064065336,0.9674032961964787,EEG crudo
P41,INIT,frontal,2.127126406154954,0.979343887700191,EEG crudo
P41,INIT,lh,1.6140816135591,0.9684563149882661,EEG crudo
P41,INIT,rh,1.4139540585896802,0.9936691375843321,EEG crudo
P42,INHIB,cacc,1.6112804548072868,0.9607488999021594,EEG crudo
P42,INHIB,frontal,1.7094551693746884,0.9766216055603872,EEG crudo
P42,INHIB,lh,1.3813355922881345,0.9658298166238265,EEG crudo
P42,INHIB,rh,1.1927435395058845,0.9817090699741706,EEG crudo
P42,INIT,cacc,1.4564306571915548,0.9809607450905324,EEG crudo
P42,INIT,frontal,2.4271301939241483,0.9764922158256109,EEG crudo
P42,INIT,lh,1.5900010246482756,0.9942169336726939,EEG crudo
P42,INIT,rh,1.3651628350805751,0.9841317197922015,EEG crudo
P43,INHIB,cacc,1.8982319510509365,0.9910047008401465,EEG crudo
P43,INHIB,frontal,1.7202269023091177,0.9789007277432354,EEG crudo
P43,INHIB,lh,1.3847494268401235,0.9882127330638131,EEG crudo
P43,INHIB,rh,1.4610017631130203,0.9252755153162451,EEG crudo
P43,INIT,cacc,1.6967873370069086,0.9938080124391285,EEG crudo
P43,INIT,frontal,1.9734605203307367,0.9525435107549847,EEG crudo
P43,INIT,lh,1.1161213057927784,0.9780220802181684,EEG crudo
P43,INIT,rh,1.5814877313100868,0.9615375745411354,EEG crudo
P44,INHIB,cacc,1.0451925898288885,0.997035713266877,EEG crudo
P44,INHIB,frontal,1.591749659159833,0.9887704818326917,EEG crudo
P44,INHIB,lh,0.8575574999392944,0.9029499250437426,EEG crudo
P44,INHIB,rh,1.1720568385986374,0.994086252735504,EEG crudo
P44,INIT,cacc,1.254049653031857,0.9677916211016305,EEG crudo
P44,INIT,frontal,1.9851720867616804,0.9861349275835253,EEG crudo
P44,INIT,lh,1.2804889396108246,0.9959119954204799,EEG crudo
P44,INIT,rh,1.5185101905869622,0.9958873269075426,EEG crudo
P45,INHIB,cacc,1.8928536599482322,0.9510703672292419,EEG crudo
P45,INHIB,frontal,2.4556593284756305,0.9752463549738137,EEG crudo
P45,INHIB,lh,1.8692387743513574,0.992153076908172,EEG crudo
P45,INHIB,rh,1.4305710179318267,0.9915516688361787,EEG crudo
P45,INIT,cacc,1.5300090680697238,0.9730615357268975,EEG crudo
P45,INIT,frontal,2.4118128625059687,0.9657751949502293,EEG crudo
P45,INIT,lh,1.4990337777273022,0.9922907974167571,EEG crudo
P45,INIT,rh,1.4468432994251643,0.9975483487380422,EEG crudo
P46,INHIB,cacc,1.200135052091534,0.98764250606334,EEG crudo
P46,INHIB,frontal,1.0808297867499954,0.9281812871420254,EEG crudo
P46,INHIB,lh,0.5662606109854307,0.7634730056666809,EEG crudo
P46,INHIB,rh,0.7532511589963251,0.9336895689444198,EEG crudo
P46,INIT,cacc,1.1323432237831088,0.9749545877326539,EEG crudo
P46,INIT,frontal,1.142807268451574,0.9619076516520779,EEG crudo
P46,INIT,lh,0.7347579995803457,0.8509634581000339,EEG crudo
P46,INIT,rh,0.4227629142672654,0.8272034510029216,EEG crudo
P47,INHIB,cacc,1.9479121516539724,0.9674912645700188,EEG crudo
P47,INHIB,frontal,1.6859928585985942,0.967159498140179,EEG crudo
P47,INHIB,lh,1.7993902431406146,0.9925926665323688,EEG crudo
P47,INHIB,rh,1.812702116055375,0.9603066764383574,EEG crudo
P47,INIT,cacc,1.932843619385985,0.9884246262631297,EEG crudo
P47,INIT,frontal,2.314763912460763,0.9941612684596585,EEG crudo
P47,INIT,lh,1.832805275583786,0.9293079787614383,EEG crudo
P47,INIT,rh,1.8468170158453874,0.9291119350312154,EEG crudo
P48,INHIB,cacc,1.599558552611742,0.970862901997435,EEG crudo
P48,INHIB,frontal,2.316531251076633,0.9898059396036034,EEG crudo
P48,INHIB,lh,1.8226354261138344,0.9833407941433792,EEG crudo
P48,INHIB,rh,1.5558130398204626,0.9867946528639067,EEG crudo
P48,INIT,cacc,1.6531148462713599,0.9868323111766036,EEG crudo
P48,INIT,frontal,2.7868398389763644,0.9788939180700175,EEG crudo
P48,INIT,lh,1.3761823731179876,0.9620855675656077,EEG crudo
P48,INIT,rh,1.7462804965199745,0.992890226213979,EEG crudo
P49,INHIB,cacc,1.6931624408764603,0.9900965162734436,EEG crudo
P49,INHIB,frontal,1.6830906168582276,0.9943150144786516,EEG crudo
P49,INHIB,lh,1.507142634761278,0.8784075257599822,EEG crudo
P49,INHIB,rh,1.339637114147708,0.993746698719932,EEG crudo
P49,INIT,cacc,1.8283649572750538,0.9990744125756487,EEG crudo
P49,INIT,frontal,1.6919113882474162,0.989005979229203,EEG crudo
P49,INIT,lh,1.3051348633734028,0.9872951851332312,EEG crudo
P49,INIT,rh,1.2538573659025518,0.9960859205157291,EEG crudo
P50,INHIB,cacc,1.7738871533799372,0.9943170949901149,EEG crudo
P50,INHIB,frontal,2.0232497412115085,0.9905311730127704,EEG crudo
P50,INHIB,lh,1.4785151249288844,0.9868632238241067,EEG crudo
P50,INHIB,rh,1.6451219076419223,0.9962205473526842,EEG crudo
P50,INIT,cacc,1.6609308854565843,0.9736568829345635,EEG crudo
P50,INIT,frontal,2.0987345470124215,0.9869954771543084,EEG crudo
P50,INIT,lh,1.4626566308155462,0.9901567243179336,EEG crudo
P50,INIT,rh,1.5349926444467707,0.994562774069065,EEG crudo
P6,INHIB,cacc,1.2496597985974525,0.9816855981338312,EEG crudo
P6,INHIB,frontal,1.1308995910853021,0.9773922094226829,EEG crudo
P6,INHIB,lh,1.2668496341671538,0.9887543373516646,EEG crudo
P6,INHIB,rh,1.1304445582356044,0.9045443391739647,EEG crudo
P6,INIT,cacc,1.2331368259694502,0.9709786402071244,EEG crudo
P6,INIT,frontal,1.0920914603856584,0.9649106501320284,EEG crudo
P6,INIT,lh,1.2747739395921565,0.9868354451562871,EEG crudo
P6,INIT,rh,1.1158598441586,0.9568626129758734,EEG crudo
P7,INHIB,cacc,1.6757341163888815,0.9853744179777116,EEG crudo
P7,INHIB,frontal,1.5389631607404008,0.9653457513641104,EEG crudo
P7,INHIB,lh,1.144176097267563,0.9741285904940609,EEG crudo
P7,INHIB,rh,1.0596275650449372,0.9786626481571025,EEG crudo
P7,INIT,cacc,1.6976738795320483,0.9678261803388257,EEG crudo
P7,INIT,frontal,2.5202384899559362,0.9672083151754216,EEG crudo
P7,INIT,lh,1.5767307174966019,0.9748197240069273,EEG crudo
P7,INIT,rh,1.2240738057610596,0.9825315695157878,EEG crudo
P8,INHIB,cacc,1.395037051897171,0.9955349355184258,EEG crudo
P8,INHIB,frontal,0.9339709899180608,0.9709268945024726,EEG crudo
P8,INHIB,lh,1.0542788742104376,0.9769648415905051,EEG crudo
P8,INHIB,rh,0.8747096354515228,0.7873515097831354,EEG crudo
P8,INIT,cacc,1.4882798864526654,0.9721284317266609,EEG crudo
P8,INIT,frontal,1.1931350231649362,0.9830026920302727,EEG crudo
P8,INIT,lh,1.0724409306210794,0.8734852898413101,EEG crudo
P8,INIT,rh,0.9692587195997127,0.8252468552560843,EEG crudo
P9,INHIB,cacc,1.6327918651847908,0.991489301583727,EEG crudo
P9,INHIB,frontal,1.5821133603434254,0.984510454639226,EEG crudo
P9,INHIB,lh,1.7008705774883874,0.9911506678705366,EEG crudo
P9,INHIB,rh,1.489441152507018,0.9629119849521071,EEG crudo
P9,INIT,cacc,1.5517639693491825,0.9506311513235829,EEG crudo
P9,INIT,frontal,1.9146237435231872,0.9248523043110446,EEG crudo
P9,INIT,lh,1.7046519830116693,0.9918234660418893,EEG crudo
P9,INIT,rh,1.6023617403000345,0.9337812587207954,EEG crudo
